k,a,ref,res,ratio
3,0.01,2500,30023145.9,1.4157206777994038
3,0.01,5000,29977352.31,0.9984747237963494
3,0.01,7500,30134200.69,1.0052322292635458
3,0.01,10000,30529655.84,1.0131231338792812
