k,a,ref,res,ratio
5,0,2500,24339791.33,0.912283072410048
5,0,5000,24109460.42,0.9905368576551393
5,0,7500,23937440.87,0.9928650601463771
5,0,10000,23896309.84,0.9982817281837529
