k,a,ref,res,ratio
1,0.5,2500,26372287.3,1.0659024704521278
1,0.5,5000,24965411.42,0.9466532476308948
1,0.5,7500,24841256.9,0.9950269387549311
1,0.5,10000,24681029.06,0.9935499302372256
