k,a,ref,res,ratio
4,0,2500,23552095.22,0.8629808791918531
4,0,5000,22600891.92,0.9596127949078496
4,0,7500,22392355.5,0.9907730889232976
4,0,10000,22367547.3,0.9988921129802535
