ref,k,a,res,ratio
2500,2,0,23334713.36,0.9535889262324512
2500,2,0.01,28150789.02,1.2063910357800085
2500,2,0.1,26980665.46,0.9584337206616599
2500,2,0.3,26585693.24,0.9853609162981705
2500,2,0.5,26424298.8,0.9939292747214442
2500,2,1,26208829.75,0.991845798761555
