ref,k,a,res,ratio
2500,1,0,23496730.19,0.9088909129212025
2500,1,0.01,25131437.34,1.0695716866466687
2500,1,0.1,24788751.53,0.9863642574292968
2500,1,0.3,24635651.67,0.9938238172336064
2500,1,0.5,24566458.57,0.9971913428178455
2500,1,1,24470411.43,0.9960903139650218
