ref,k,a,res,ratio
2500,4,0,22167659.31,0.8040963073534192
2500,4,0.01,29987642.91,1.3527654178838966
2500,4,0.1,27693708.7,0.923504017408616
2500,4,0.3,27212727.94,0.9826321290076978
2500,4,0.5,27103373.27,0.9959814881388918
2500,4,1,27052188.42,0.99811149521906
