k,a,ref,res,ratio
3,0.01,2500,30946925.87,1.490904342114002
3,0.01,5000,31336089.38,1.0125751912042822
3,0.01,7500,29195811.44,0.9316992648940422
3,0.01,10000,29081772.29,0.9960939893643866
