k,a,ref,res,ratio
4,0.1,2500,25919640.46,0.9006810716710573
4,0.1,5000,26314953.98,1.0152515047656645
4,0.1,7500,26314101.56,0.9999676070115627
4,0.1,10000,26526053.3,1.0080546827531511
