k,a,ref,res,ratio
2,0.01,2500,26841196.36,1.2909597908107717
2,0.01,5000,26690516.43,0.9943862438924462
2,0.01,7500,24135387.28,0.9042682760859566
2,0.01,10000,23771219.63,0.9849114644080407
