k,a,ref,res,ratio
3,0.1,2500,27343201.79,0.9402178628364468
3,0.1,5000,27894170.3,1.0201501094945473
3,0.1,7500,26594276.89,0.953399101101781
3,0.1,10000,26612060.49,1.000668700264856
