k,a,ref,res,ratio
4,0.5,2500,25222150.77,0.9642527706770099
4,0.5,5000,25644560.01,1.0167475503517498
4,0.5,7500,25912290.82,1.0104400625277095
4,0.5,10000,26125748.06,1.0082376830934316
