k,a,ref,res,ratio
2,0.1,2500,24822860.96,1.0442401082640622
2,0.1,5000,24914012.22,1.0036720690716063
2,0.1,7500,23214612.49,0.9317893996762276
2,0.1,10000,23002191.75,0.9908496969272478
