k,a,ref,res,ratio
3,1,2500,25052618.29,0.9726101902481654
3,1,5000,25809803.3,1.0302237874395044
3,1,7500,25484697.44,0.9874037838947808
3,1,10000,25605057.39,1.0047228322126787
