k,a,ref,res,ratio
1,0.01,2500,23270194.12,1.1487515540628888
1,0.01,5000,22397106.97,0.9624804526555448
1,0.01,7500,21410612.08,0.9559543609216418
1,0.01,10000,21350866.51,0.9972095347028492
