k,a,ref,res,ratio
4,0,2500,22579957.44,0.8818553731818056
4,0,5000,22089746.12,0.978289980337536
4,0,7500,21428683.25,0.9700737678736164
4,0,10000,21240828.49,0.9912334902799032
