k,a,ref,res,ratio
5,0.5,2500,25140254.88,0.9720271163493086
5,0.5,5000,25374849.65,1.0093314396023338
5,0.5,7500,25750982.35,1.014823051375203
5,0.5,10000,25894211.91,1.0055621008182625
