k,a,ref,res,ratio
2,1,2500,23168862.83,1.0204817547366105
2,1,5000,23658770.48,1.0211450882848532
2,1,7500,22725553.43,0.9605551332099486
2,1,10000,22634404.07,0.9959891247409767
