k,a,ref,res,ratio
1,0.1,2500,22331411.46,1.0459253000125661
1,0.1,5000,22048466.99,0.987329754301164
1,0.1,7500,21161070.7,0.9597524721150693
1,0.1,10000,21108697.53,0.9975250226823353
