ref,k,a,res,ratio
10000,3,0,22377093.03,0.8361399688752236
10000,3,0.01,33477155.94,1.4960457953639745
10000,3,0.1,29886307.29,0.8927373443420414
10000,3,0.3,28840033.54,0.9649915347571199
10000,3,0.5,28494929.89,0.9880338679384213
10000,3,1,28159993.08,0.988245740161742
