ref,k,a,res,ratio
10000,2,0,22721757.47,0.9797667562337209
10000,2,0.01,29771377.14,1.3102585563334068
10000,2,0.1,27990736.97,0.9401895262813496
10000,2,0.3,27341761.05,0.9768146183254997
10000,2,0.5,27082459.24,0.9905162725427299
10000,2,1,26762376.95,0.9881811955419747
