ref,k,a,res,ratio
5000,5,0,24660646.02,0.9176384880918158
5000,5,0.01,26546305.45,1.0764643159984826
5000,5,0.1,25860885.22,0.9741802025411411
5000,5,0.3,25775444.81,0.9966961529246523
5000,5,0.5,25768347.69,0.9997246557701598
5000,5,1,25778460.56,1.0003924531802217
