ref,k,a,res,ratio
7500,4,0,22821372.91,0.8267081075701663
7500,4,0.01,29142725.19,1.2769926377755334
7500,4,0.1,27132434.88,0.9310191378159167
7500,4,0.3,26781030.2,0.9870485387119079
7500,4,0.5,26733082.77,0.9982096495302112
7500,4,1,26759893.43,1.0010029019185953
