ref,k,a,res,ratio
2500,3,0,22168019.73,0.865797617145389
2500,3,0.01,32066787.26,1.4465336845854566
2500,3,0.1,28940651.3,0.902511719223599
2500,3,0.3,28097734.24,0.9708742885133341
2500,3,0.5,27838770.14,0.9907834525806235
2500,3,1,27605115.64,0.9916068670122652
