k,a,ref,res,ratio
1,0.01,2500,23127141.5,1.0479053651485326
1,0.01,5000,24742568.4,1.0698498299065624
1,0.01,7500,24281310.5,0.9813577195162974
1,0.01,10000,24102498.94,0.9926358356975832
