k,a,ref,res,ratio
2,0.01,2500,28806835.32,1.2850994518843515
2,0.01,5000,29633572.71,1.0286993479435074
2,0.01,7500,27142635.22,0.9159420460578004
2,0.01,10000,26578737.06,0.979224634770006
