k,a,ref,res,ratio
2,1,2500,24440367.42,0.9732056923491801
2,1,5000,25388311.77,1.038786010607364
2,1,7500,25211805.57,0.9930477378094684
2,1,10000,25007493.82,0.9918961873066674
