k,a,ref,res,ratio
3,0,2500,21223268.73,0.8486763560859695
3,0,5000,21340670.32,1.005531739313749
3,0,7500,20776979.89,0.9735860953968385
3,0,10000,20811680.26,1.0016701354183195
