k,a,ref,res,ratio
1,0.3,2500,22204609.63,0.9382169261600308
1,0.3,5000,23528020.88,1.0596007438118604
1,0.3,7500,23564206.22,1.0015379678632792
1,0.3,10000,23471855.42,0.9960808864454083
