k,a,ref,res,ratio
4,0.01,2500,27986031.1,1.2994718985226148
4,0.01,5000,28534726.27,1.0196060373133795
4,0.01,7500,28686458.57,1.0053174612072422
4,0.01,10000,28739411.84,1.0018459326330151
