k,a,ref,res,ratio
4,0,2500,22780432.31,0.8756171639033754
4,0,5000,22752608.66,0.9987786162430383
4,0,7500,21922553.01,0.9635182205959851
4,0,10000,21536465.03,0.982388548458572
