k,a,ref,res,ratio
3,0.3,2500,25889764.73,0.9714443754814814
3,0.3,5000,26554680.55,1.02568257482964
3,0.3,7500,26569273.34,1.00054953739596
3,0.3,10000,26157878.59,0.9845161459730009
