k,a,ref,res,ratio
4,0.5,2500,25104411.28,0.9559554522537578
4,0.5,5000,25336754.29,1.009255067064054
4,0.5,7500,26060504.24,1.0285652195903265
4,0.5,10000,26228483.13,1.0064457267769276
