k,a,ref,res,ratio
3,1,2500,24964705.19,0.9581399898948025
3,1,5000,25526405.96,1.0224997958407696
3,1,7500,26206066.3,1.026625774935376
3,1,10000,26016429.61,0.9927636338918977
