k,a,ref,res,ratio
2,0.5,2500,24986867.43,0.990987683257809
2,0.5,5000,25935248.16,1.0379551671555813
2,0.5,7500,25377961.83,0.9785123964666933
2,0.5,10000,25113259.83,0.989569611548273
