k,a,ref,res,ratio
3,0.01,2500,30355029.84,1.458557380316009
3,0.01,5000,31178580.19,1.0271306058449259
3,0.01,7500,30052528.81,0.96388381468502
3,0.01,10000,28988412.72,0.964591462611096
