ref,k,a,res,ratio
10000,2,0,12907989.38,0.8015014663260339
10000,2,0.01,14038625.06,1.0875919282790734
10000,2,0.1,13781729.47,0.9817008012606614
10000,2,0.3,13737676.66,0.9968035354274009
10000,2,0.5,13740787.65,1.0002264567784638
10000,2,1,13769362.98,1.0020795991269102
