ref,k,a,res,ratio
5000,3,0,21206969.97,0.815259040817498
5000,3,0.01,30529655.84,1.4396048036654057
5000,3,0.1,28004461.67,0.9172871720783866
5000,3,0.3,27490955.86,0.9816634286332274
5000,3,0.5,27369999.93,0.9956001555342063
5000,3,1,27291560.9,0.9971341238509093
