ref,k,a,res,ratio
5000,1,0,22373043.16,0.8586978337533788
5000,1,0.01,24178232.09,1.0806858913689237
5000,1,0.1,23732484.24,0.981564084241529
5000,1,0.3,23530226.63,0.991477604790353
5000,1,0.5,23440801.87,0.9961995793153141
5000,1,1,23325115.91,0.9950647609820866
