ref,k,a,res,ratio
5000,3,0,21042435.57,0.8198894148084145
5000,3,0.01,30873771.23,1.4672147208100017
5000,3,0.1,28212235.06,0.9137929684659388
5000,3,0.3,27597326.01,0.9782041710381242
5000,3,0.5,27435071.25,0.9941206347331909
5000,3,1,27316437.45,0.9956758340840831
