ref,k,a,res,ratio
5000,2,0,22974428.15,0.929202207211852
5000,2,0.01,26570182.24,1.1565111465026823
5000,2,0.1,25636185.07,0.9648479200645483
5000,2,0.3,25396102.88,0.9906350266490723
5000,2,0.5,25332150.29,0.9974817951280878
5000,2,1,25288255.36,0.9982672244757158
