ref,a,k,res,ratio
2500,0.01,1,23778430.32,1.0593433135145598
2500,0.01,2,24229155.31,1.018955203683941
2500,0.01,3,27743135.0,1.1450310440062965
2500,0.01,4,28767500.2,1.0369231955941534
2500,0.01,5,27445730.88,0.9540533827822829
