ref,a,k,res,ratio
2500,1,1,16104760.78,1.1565295939256488
2500,1,2,13769362.98,0.8549871164245881
2500,1,3,13019782.51,0.9455617176271142
2500,1,4,13266332.97,1.0189366035731116
2500,1,5,14650514.04,1.1043378809449556
