k,a,ref,res,ratio
1,1,2500,21605061.5,0.9672433117150927
1,1,5000,21988673.17,1.0177556388811946
1,1,7500,22174037.01,1.008429969310422
1,1,10000,22208940.09,1.0015740516706209
