k,a,ref,res,ratio
4,0.3,2500,25375917.01,0.950165026355489
4,0.3,5000,25462071.31,1.0033951206557794
4,0.3,7500,26176260.96,1.0280491575608584
4,0.3,10000,26326842.66,1.005752605394258
