k,a,ref,res,ratio
2,0.3,2500,24267350.52,1.0017884598758877
2,0.3,5000,24669462.93,1.016570099388007
2,0.3,7500,24053933.5,0.9750489326927556
2,0.3,10000,23882320.98,0.9928655111647332
