k,a,ref,res,ratio
4,1,2500,25059395.99,0.9530572387091942
4,1,5000,25036125.29,0.9990713782563121
4,1,7500,26166346.06,1.0451435977775456
4,1,10000,26366557.75,1.007651495915437
