k,a,ref,res,ratio
3,0.3,2500,26248552.06,0.9722991256123173
3,0.3,5000,26566814.67,1.0121249587128656
3,0.3,7500,26198518.4,0.9861369804933411
3,0.3,10000,26294549.04,1.0036654988856164
