k,a,ref,res,ratio
2,0.01,2500,27054727.91,1.273864137565975
2,0.01,5000,27318454.58,1.0097478958530763
2,0.01,7500,25650791.36,0.9389547012948197
2,0.01,10000,25242214.06,0.9840715518571821
