k,a,ref,res,ratio
5,0.01,2500,26156861.26,1.1268557087653723
5,0.01,5000,26451794.21,1.0112755482039055
5,0.01,7500,27118219.41,1.0251939507282293
5,0.01,10000,27196841.55,1.0028992368123921
