k,a,ref,res,ratio
3,0,2500,21055119.83,0.8920406210405264
3,0,5000,20995138.41,0.9971512192528805
3,0,7500,20985718.81,0.9995513437532036
3,0,10000,21096849.62,1.0052955446037448
