k,a,ref,res,ratio
3,0.1,2500,27625065.37,0.9380636417820675
3,0.1,5000,27970958.73,1.0125209969774633
3,0.1,7500,26943177.45,0.9632554146634358
3,0.1,10000,26996375.26,1.0019744445546084
