k,a,ref,res,ratio
3,1,2500,25196600.02,0.9660281390363874
3,1,5000,25409044.61,1.0084314784467496
3,1,7500,25765805.45,1.0140407026504095
3,1,10000,25913587.4,1.0057355843304328
