k,a,ref,res,ratio
4,1,2500,25972670.54,1.0031447765244583
4,1,5000,26145307.46,1.0066468682815704
4,1,7500,26233453.28,1.0033713820399648
4,1,10000,25959101.65,0.9895419170678088
