k,a,ref,res,ratio
5,0.5,2500,25740762.11,0.9961332112753087
5,0.5,5000,25911870.8,1.0066473824383595
5,0.5,7500,25933343.16,1.000828668843162
5,0.5,10000,25890655.81,0.9983539588499395
