k,a,ref,res,ratio
1,1,2500,22088886.38,0.9414339309637726
1,1,5000,22816587.8,1.0329442330175092
1,1,7500,23560538.2,1.0326056817312534
1,1,10000,23394904.41,0.9929698639057405
