k,a,ref,res,ratio
4,0.1,2500,26289946.66,0.9138766482045597
4,0.1,5000,26371620.41,1.0031066533171886
4,0.1,7500,26533682.69,1.0061453288603588
4,0.1,10000,26380268.31,0.9942181271332599
