k,a,ref,res,ratio
2,0.5,2500,22590003.52,0.9788870226238102
2,0.5,5000,23143775.42,1.0245140245113162
2,0.5,7500,23528011.7,1.0166021434717152
2,0.5,10000,22965308.93,0.976083709189927
