k,a,ref,res,ratio
3,0.01,2500,27763667.39,1.3441939900756945
3,0.01,5000,27756475.25,0.9997409513700416
3,0.01,7500,28024942.85,1.0096722511623661
3,0.01,10000,27743135.0,0.9899443916261188
