k,a,ref,res,ratio
4,0.3,2500,25919547.59,0.982535404318638
4,0.3,5000,26032602.51,1.0043617628589945
4,0.3,7500,26162239.24,1.0049797837135261
4,0.3,10000,25940927.82,0.9915408074221097
