k,a,ref,res,ratio
1,0.01,2500,22787808.55,0.9971281618784293
1,0.01,5000,23234076.7,1.019583636092993
1,0.01,7500,23970063.97,1.031677061219308
1,0.01,10000,23778430.32,0.9920052925081952
