k,a,ref,res,ratio
4,0.5,2500,25892048.1,0.9981157296940507
4,0.5,5000,26027579.3,1.0052344719690212
4,0.5,7500,26140155.68,1.0043252727694119
4,0.5,10000,25891248.35,0.9904779706346417
