k,a,ref,res,ratio
5,1,2500,25850860.91,0.9984629628429641
5,1,5000,26051659.89,1.0077675935319557
5,1,7500,26064635.44,1.0004980699907333
5,1,10000,26031124.23,0.9987143035214461
