k,a,ref,res,ratio
3,0,2500,20359040.82,0.8914542380080802
3,0,5000,20548640.59,1.009312804649114
3,0,7500,20729343.92,1.0087939311220393
3,0,10000,20654509.39,0.9963899228895614
